Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.0,mb,,"236 km ENE of Gisborne, New Zealand",0,2021-03-04,-179.6834,-37.5537,1614866202308
5.4,mww,green,Fiji region,0,2021-03-03,-178.7266,-21.0967,1614759973723
5.0,mb,,south of Tonga,0,2021-03-02,-175.2602,-24.3094,1614711379192
5.1,mww,,"18 km SW of Urrao, Colombia",0,2021-03-01,-76.254,6.2035,1614639460994
5.2,mww,,south of Tonga,0,2021-02-27,-175.6474,-24.4671,1614456857488
5.6,mww,green,"294 km E of Levuka, Fiji",0,2021-02-26,-177.9389,-18.5472,1614391981895
5.4,mww,green,Pacific-Antarctic Ridge,0,2021-02-25,-134.5329,-53.895,1614231665186
5.1,mb,,Pacific-Antarctic Ridge,0,2021-02-24,-134.1846,-53.5702,1614225269949
5.0,mb,,"112 km NNE of Hihifo, Tonga",0,2021-02-24,-173.2381,-15.0988,1614194389959
5.1,mww,green,Kermadec Islands region,0,2021-02-22,-178.4947,-31.3694,1614037763260
5.0,mb,,"122 km NE of Hihifo, Tonga",0,2021-02-22,-173.1391,-15.0485,1614000254482
5.0,mb,,"126 km ESE of Alo, Wallis and Futuna",0,2021-02-18,-176.9814,-14.6253,1613704230325
5.8,mww,green,central East Pacific Rise,0,2021-02-18,-108.4076,-9.1863,1613676691529
5.3,mww,,"93 km ESE of Neiafu, Tonga",0,2021-02-18,-173.2195,-19.0826,1613664282504
6.1,mww,green,"157 km ESE of Alo, Wallis and Futuna",0,2021-02-18,-176.7574,-14.8373,1613662247991
5.2,mb,,"14 km SSW of Yantzaza, Ecuador",0,2021-02-18,-78.8053,-3.9543,1613645490548
5.3,mww,,"52 km SE of Neiafu, Tonga",0,2021-02-16,-173.5808,-18.936,1613490848025
5.0,mb,,"210 km WSW of Santiago de Cao, Peru",0,2021-02-15,-80.9861,-8.7353,1613385162958
5.4,mww,green,off the coast of Ecuador,0,2021-02-14,-85.2104,1.0418,1613332013007
5.3,mww,,"33 km W of Celica, Ecuador",0,2021-02-13,-80.2554,-4.1517,1613193512727
5.6,mww,green,central East Pacific Rise,0,2021-02-10,-111.5531,-13.5912,1612945352161
5.1,mb,,"61 km N of Segunda Jerusalén - Azunguillo, Peru",0,2021-02-08,-77.3268,-5.4381,1612834857296
5.1,mb,,"144 km ESE of Neiafu, Tonga",0,2021-02-08,-172.6564,-18.9809,1612814889021
5.5,mww,green,Kermadec Islands region,0,2021-02-08,-179.3793,-30.277,1612771579600
5.0,mb,,south of the Kermadec Islands,0,2021-02-08,-179.7398,-34.3627,1612766408832
5.0,mb,,Pacific-Antarctic Ridge,0,2021-02-06,-136.0982,-54.5512,1612670680623
5.0,mb,,"236 km W of Haveluloto, Tonga",0,2021-02-06,-177.4436,-20.7536,1612663012378
5.2,mb,,"226 km SSW of ‘Ohonua, Tonga",0,2021-02-05,-175.5969,-23.2856,1612586431386
5.1,mb,,"80 km SE of Pangai, Tonga",0,2021-02-03,-173.8138,-20.3307,1612350675375
6.7,mww,green,West Chile Rise,1,2021-02-03,-97.8,-36.2797,1612329823520
5.2,mb,,Pacific-Antarctic Ridge,0,2021-02-01,-129.264,-55.5629,1612180261674
5.1,mb,,Pacific-Antarctic Ridge,0,2021-02-01,-128.8127,-55.1177,1612180128267
5.5,mww,green,"12 km WSW of Puerto Armuelles, Panama",0,2021-01-29,-82.9669,8.2341,1611926084617
5.7,mww,green,"12 km SW of Puerto Armuelles, Panama",0,2021-01-29,-82.95,8.2045,1611924098711
5.1,mb,,"169 km SSW of Alo, Wallis and Futuna",0,2021-01-25,-178.6792,-15.7415,1611607327593
5.0,mb,,Fiji region,0,2021-01-24,-177.1414,-17.3604,1611470194290
5.5,mww,green,south of the Fiji Islands,0,2021-01-23,-179.468,-24.3796,1611402454083
5.6,mww,green,south of the Kermadec Islands,0,2021-01-22,-179.3646,-33.1561,1611332620726
5.3,mww,,"46 km SW of Changuillo, Peru",0,2021-01-20,-75.5484,-14.9355,1611184156329
5.5,mww,green,"49 km WNW of Minas de Marcona, Peru",0,2021-01-20,-75.523,-15.0128,1611183551650
5.1,mww,,"47 km SW of Changuillo, Peru",0,2021-01-20,-75.5583,-14.9438,1611181663468
5.3,mb,,south of the Kermadec Islands,0,2021-01-18,-179.1498,-33.5281,1610991621392
5.1,mb,,"117 km E of Pangai, Tonga",0,2021-01-16,-173.2456,-19.9684,1610778992035
5.2,mww,,south of Panama,0,2021-01-16,-82.5822,4.9358,1610774284211
5.6,mww,green,southern East Pacific Rise,0,2021-01-10,-105.8671,-35.4168,1610293488206
5.2,mww,,Fiji region,0,2021-01-09,-178.5181,-17.9343,1610180581606
5.0,mww,,"189 km NE of Neiafu, Tonga",0,2021-01-08,-172.5027,-17.6813,1610131001490
5.0,mb,,Kermadec Islands region,0,2021-01-08,-179.6163,-30.5578,1610106118720
6.3,mww,green,"Kermadec Islands, New Zealand",0,2021-01-07,-178.744,-29.4295,1610065730091
5.2,mww,,West Chile Rise,0,2021-01-07,-82.6985,-42.7658,1610004408906
5.0,mb,,"213 km E of Levuka, Fiji",0,2021-01-06,-178.6939,-17.7809,1609969665765
6.2,mww,green,Kermadec Islands region,0,2021-01-06,-177.2713,-28.6357,1609914035947
5.1,mb,,"127 km ESE of Neiafu, Tonga",0,2021-01-02,-172.847,-19.056,1609649869272
5.0,mb,,Kermadec Islands region,0,2020-12-31,-177.9341,-31.3191,1609464009649
5.0,mb,,"153 km W of Corral, Chile",0,2020-12-27,-75.2256,-39.8451,1609105619081
5.1,mb,,south of the Kermadec Islands,0,2020-12-24,-178.1015,-32.0508,1608840251840
5.7,mww,green,northern East Pacific Rise,0,2020-12-22,-103.152,8.317,1608684681101
5.7,mww,green,northern East Pacific Rise,0,2020-12-22,-103.2274,8.3585,1608684307741
5.0,mww,,"Kermadec Islands, New Zealand",0,2020-12-21,-177.1363,-29.4585,1608581276035
5.7,mww,green,"241 km SSE of Alo, Wallis and Futuna",0,2020-12-21,-177.4622,-16.3994,1608570535573
5.2,mww,,"Off the coast of Aisen, Chile",0,2020-12-19,-80.8182,-44.6556,1608392822612
5.1,mww,,south of the Kermadec Islands,0,2020-12-18,-178.8378,-32.6437,1608324555746
5.0,mb,,"175 km NE of Neiafu, Tonga",0,2020-12-14,-172.7375,-17.6023,1607975960563
5.1,mb,,"98 km SE of Hihifo, Tonga",0,2020-12-13,-173.211,-16.641,1607869780650
5.0,mww,,"65 km W of Nuquí, Colombia",0,2020-12-11,-77.8605,5.7554,1607739850270
5.1,mww,,south of the Kermadec Islands,0,2020-12-11,-179.0474,-32.9109,1607700600089
5.9,mwb,green,"152 km NW of Neiafu, Tonga",0,2020-12-10,-174.8703,-17.5631,1607633337143
5.9,mww,green,south of the Kermadec Islands,0,2020-12-10,-179.8513,-32.879,1607632928277
5.2,mww,green,south of the Fiji Islands,0,2020-12-10,-179.5052,-22.1503,1607600481595
5.4,mww,green,Kermadec Islands region,0,2020-12-08,-176.1391,-28.2202,1607470411329
5.1,mww,,"22 km SSW of Pizarro, Colombia",0,2020-12-07,-77.4135,4.7546,1607397719906
5.4,mww,green,Fiji region,0,2020-12-07,-179.1109,-21.0286,1607318745398
5.2,mww,,"111 km ESE of Neiafu, Tonga",0,2020-12-06,-172.9708,-18.9406,1607236886302
5.0,mb,,Pacific-Antarctic Ridge,0,2020-12-05,-130.6501,-54.688,1607230210817
5.4,mww,green,"125 km E of Neiafu, Tonga",0,2020-12-05,-172.8209,-18.8724,1607150600068
5.0,mb,,Pacific-Antarctic Ridge,0,2020-12-03,-140.8861,-57.0424,1606976147157
5.5,mww,green,central East Pacific Rise,0,2020-12-02,-107.3854,-6.1892,1606938023036
5.2,mb,,"103 km NE of Hihifo, Tonga",0,2020-12-02,-173.1823,-15.2349,1606902022467
5.0,mb,,"142 km NNW of Neiafu, Tonga",0,2020-11-29,-174.6434,-17.5311,1606696624394
5.6,mww,green,"136 km NW of Neiafu, Tonga",0,2020-11-29,-174.7733,-17.6793,1606694214428
5.3,mww,green,southern East Pacific Rise,0,2020-11-28,-124.937,-55.5739,1606568987299
5.7,mww,green,southeast of Easter Island,0,2020-11-25,-90.3987,-41.1242,1606343862962
5.2,mb,,"150 km SW of Vaini, Tonga",0,2020-11-24,-176.1842,-22.1758,1606226855584
5.0,mb,,south of the Fiji Islands,0,2020-11-19,-179.7385,-23.3659,1605797440087
6.0,mww,green,"291 km WNW of Haveluloto, Tonga",0,2020-11-10,-177.561,-19.7177,1605055724122
6.2,mww,green,"83 km NNE of Hihifo, Tonga",0,2020-11-07,-173.5276,-15.2458,1604741225498
5.3,mww,green,southeast of Easter Island,0,2020-11-04,-104.0024,-35.5799,1604492922280
5.7,mww,green,"267 km WNW of Haveluloto, Tonga",0,2020-11-03,-177.464,-19.9889,1604391536633
6.0,mww,green,"Off the coast of Aisen, Chile",0,2020-11-02,-79.375,-44.4111,1604371254919
5.1,mb,,south of the Fiji Islands,0,2020-10-31,-179.1797,-22.1234,1604139326312
5.5,mww,green,"51 km NNE of Oxapampa, Peru",0,2020-10-30,-75.1714,-10.1704,1604082281629
5.3,mww,,Fiji region,0,2020-10-29,-178.5491,-20.8413,1604025261986
5.0,mb,,"83 km NW of Neiafu, Tonga",0,2020-10-29,-174.6326,-18.2249,1603997126883
5.4,mww,green,Easter Island region,0,2020-10-28,-111.6407,-29.7627,1603922888620
5.4,mww,green,Pacific-Antarctic Ridge,0,2020-10-28,-156.5067,-63.5536,1603887921128
5.3,mww,,Pacific-Antarctic Ridge,0,2020-10-28,-157.8369,-62.9004,1603886565725
5.6,mww,green,"60 km WSW of Changuillo, Peru",0,2020-10-28,-75.7131,-14.9365,1603875753508
5.5,mww,green,Pacific-Antarctic Ridge,0,2020-10-25,-141.6486,-56.7013,1603669391009
5.9,mww,green,"76 km NNE of Hihifo, Tonga",0,2020-10-25,-173.424,-15.3631,1603626457759
6.1,mww,green,south of the Fiji Islands,0,2020-10-23,-179.9621,-25.634,1603436670940
5.9,mww,green,West Chile Rise,0,2020-10-22,-97.1088,-36.3799,1603417577720
5.8,mww,green,"150 km WNW of Haveluloto, Tonga",0,2020-10-22,-176.6209,-20.826,1603355047383
5.4,mww,green,Pacific-Antarctic Ridge,0,2020-10-21,-143.565,-56.1681,1603254067015
5.9,mww,green,"189 km ESE of Neiafu, Tonga",0,2020-10-20,-172.3327,-19.3323,1603239754155
5.0,mb,,"62 km NE of Pangai, Tonga",0,2020-10-20,-173.9881,-19.372,1603220270571
5.1,mww,,"270 km SSE of Alo, Wallis and Futuna",0,2020-10-18,-177.2779,-16.6228,1603014151395
5.5,mww,green,"76 km WNW of El Alto, Peru",0,2020-10-18,-81.8157,-3.9177,1603004308688
5.5,mww,green,Pacific-Antarctic Ridge,0,2020-10-17,-133.0296,-54.5812,1602931760339
5.1,mb,,Kermadec Islands region,0,2020-10-15,-177.7261,-31.2695,1602745218798
5.6,mww,green,Easter Island region,0,2020-10-11,-112.0664,-28.5658,1602427281173
5.9,mww,green,Easter Island region,0,2020-10-10,-112.3535,-28.5892,1602335697129
5.9,mww,green,"234 km E of Levuka, Fiji",0,2020-10-06,-178.4717,-17.9962,1601979106626
5.2,mww,,Pacific-Antarctic Ridge,0,2020-10-05,-133.2006,-54.2479,1601887689605
6.4,mww,green,"39 km NE of Pangai, Tonga",1,2020-09-30,-174.1217,-19.5385,1601514816524
5.1,mww,,"93 km NNW of Hihifo, Tonga",0,2020-09-29,-174.055,-15.1492,1601406078275
5.0,mww,,south of the Kermadec Islands,0,2020-09-28,-178.2136,-33.5474,1601338657345
5.5,mww,green,Pacific-Antarctic Ridge,0,2020-09-26,-147.7196,-57.1978,1601166924843
5.8,mww,green,central East Pacific Rise,0,2020-09-21,-104.3789,-4.0426,1600695435082
5.5,mww,green,central East Pacific Rise,0,2020-09-21,-104.2252,-4.0856,1600691276936
5.5,mww,green,"Galapagos Islands, Ecuador region",0,2020-09-20,-95.2352,2.586,1600594936757
5.5,mww,green,"260 km SSE of Alo, Wallis and Futuna",0,2020-09-17,-177.2594,-16.5183,1600362091953
5.0,mww,,south of the Kermadec Islands,0,2020-09-13,-178.6311,-32.8356,1599997644723
5.6,mww,green,"284 km E of Levuka, Fiji",0,2020-09-11,-178.0054,-17.8804,1599878249903
5.2,mww,,"167 km S of Mata-Utu, Wallis and Futuna",0,2020-09-09,-175.9243,-14.7789,1599692155206
5.4,mww,green,"123 km NE of Hihifo, Tonga",0,2020-09-08,-172.9796,-15.1737,1599553733492
5.6,mww,green,Easter Island region,0,2020-09-07,-111.9893,-24.5115,1599500444173
5.5,mww,green,"127 km SE of Pangai, Tonga",0,2020-09-06,-173.5713,-20.7035,1599404119447
5.3,mb,,"1 km NNW of Manaca Norte, Panama",0,2020-09-04,-82.8145,8.3541,1599241603975
5.6,mww,green,"11 km WSW of Finca Blanco, Panama",0,2020-09-04,-82.9722,8.3579,1599241521829
5.2,mb,,south of the Kermadec Islands,0,2020-09-04,-178.3865,-32.5743,1599215991305
5.3,mww,,"143 km SSE of Cambutal, Panama",0,2020-09-02,-79.9148,6.1076,1599080963428
5.1,mww,,south of the Kermadec Islands,0,2020-09-02,-179.4204,-32.317,1599066302281
5.3,mww,,Pacific-Antarctic Ridge,0,2020-09-01,-143.9403,-56.28,1599002231942
5.8,mww,green,Pacific-Antarctic Ridge,0,2020-08-31,-130.1897,-54.9713,1598905688904
5.2,mww,,"52 km SE of Alo, Wallis and Futuna",0,2020-08-29,-177.7578,-14.635,1598687167788
5.3,mww,green,Easter Island region,0,2020-08-27,-112.2218,-22.7761,1598564381883
5.5,mww,green,"9 km WNW of Papayal, Peru",0,2020-08-25,-80.815,-4.0329,1598332691310
5.3,mww,,"69 km SSW of Vaini, Tonga",0,2020-08-24,-175.4399,-21.7664,1598309397667
6.0,mww,green,"4 km SSW of Jacó, Costa Rica",0,2020-08-24,-84.6376,9.5785,1598305869259
5.6,mww,green,"79 km NNW of Hihifo, Tonga",0,2020-08-24,-174.088,-15.2904,1598289295764
5.4,mww,green,Kermadec Islands region,0,2020-08-23,-177.1145,-28.5053,1598229918418
5.6,mww,green,southern East Pacific Rise,0,2020-08-22,-115.6265,-49.8998,1598097528512
5.3,mww,green,"132 km WNW of Pizarro, Colombia",0,2020-08-19,-78.5237,5.2484,1597886184711
5.1,mb,,"245 km E of Levuka, Fiji",0,2020-08-17,-178.3657,-18.076,1597657932102
5.1,mb,,Easter Island region,0,2020-08-15,-112.2942,-22.7378,1597530560740
5.0,mb,,Easter Island region,0,2020-08-15,-112.4921,-22.7539,1597488521480
5.8,mww,green,Easter Island region,0,2020-08-15,-112.3155,-22.7578,1597473637719
5.0,mww,,south of Tonga,0,2020-08-14,-175.8127,-24.3223,1597396302545
5.0,mb,,"292 km SSW of ‘Ohonua, Tonga",0,2020-08-11,-175.5742,-23.9136,1597189362340
5.1,mww,,Kermadec Islands region,0,2020-08-11,-176.4705,-28.0933,1597143217148
5.0,mb,,southern East Pacific Rise,0,2020-08-09,-115.1858,-23.478,1597023553764
5.2,mww,green,Easter Island region,0,2020-08-06,-112.2933,-22.7517,1596722258347
5.0,mb,,Kermadec Islands region,0,2020-08-04,-176.4362,-28.3128,1596594059554
5.0,mb,,south of Tonga,0,2020-08-04,-175.4365,-24.1379,1596589284576
5.0,mww,,"26 km ENE of Shirac, Peru",0,2020-08-03,-77.8311,-7.2463,1596467288454
5.2,mww,,"148 km N of Neiafu, Tonga",0,2020-08-02,-174.2525,-17.3341,1596417496682
5.6,mww,green,"189 km SSW of ‘Ohonua, Tonga",0,2020-08-01,-175.8836,-22.8055,1596311149285
5.7,mww,green,"83 km SE of Neiafu, Tonga",0,2020-07-30,-173.3356,-19.0784,1596136610124
5.0,mb,,"100 km SSE of Hihifo, Tonga",0,2020-07-29,-173.459,-16.7975,1596041470619
5.4,mww,green,Fiji region,0,2020-07-25,-178.4219,-20.4644,1595716549025
6.0,mww,green,Fiji region,0,2020-07-21,-178.6325,-20.8045,1595364985167
5.0,mww,,south of the Fiji Islands,0,2020-07-21,-177.4506,-26.0925,1595342990249
5.1,mww,,"92 km WSW of Santiago de Cao, Peru",0,2020-07-19,-79.9753,-8.368,1595209811130
6.1,mww,green,"141 km ENE of Hihifo, Tonga",1,2020-07-18,-172.694,-15.2553,1595086356835
5.0,mww,,south of the Kermadec Islands,0,2020-07-18,-177.799,-33.3719,1595073646378
5.8,mww,green,"69 km WSW of Río Grande, Panama",0,2020-07-15,-81.91,7.4645,1594849180208
5.3,mww,,south of the Kermadec Islands,0,2020-07-13,-177.878,-33.277,1594628006396
5.0,mb,,Pacific-Antarctic Ridge,0,2020-07-10,-140.9916,-54.9847,1594420826999
5.1,mb,,"144 km S of Hihifo, Tonga",0,2020-07-10,-173.9593,-17.2505,1594401106797
5.2,mww,,"291 km S of Punta de Burica, Panama",0,2020-07-07,-82.7166,5.3976,1594153946280
5.4,mww,green,Pacific-Antarctic Ridge,0,2020-07-07,-134.4173,-53.8732,1594097785528
5.1,mb,,Easter Island region,0,2020-07-05,-113.7654,-26.9596,1593923797613
5.3,mww,,southern East Pacific Rise,0,2020-07-04,-107.3521,-35.0672,1593848418761
5.0,mb,,south of the Kermadec Islands,0,2020-06-30,-177.3044,-33.9786,1593495893908
5.1,mww,,southeast of Easter Island,0,2020-06-25,-95.1851,-37.1623,1593109784765
5.1,mww,,"49 km ENE of Palora, Ecuador",0,2020-06-24,-77.5274,-1.6022,1593013114463
5.0,mww,,south of the Kermadec Islands,0,2020-06-22,-178.5005,-33.0934,1592849467999
5.5,mww,green,south of the Kermadec Islands,0,2020-06-22,-178.1429,-33.7934,1592836152430
5.0,mb,,Easter Island region,0,2020-06-22,-112.394,-23.0222,1592832225763
5.1,mww,,"98 km SW of Sechura, Peru",0,2020-06-22,-81.5313,-6.096,1592831339492
5.4,mww,green,"123 km ESE of Hihifo, Tonga",0,2020-06-19,-172.6698,-16.2027,1592618275439
5.1,mb,,south of the Kermadec Islands,0,2020-06-19,-178.1366,-32.2779,1592597315795
5.1,mww,,south of the Kermadec Islands,0,2020-06-19,-178.4791,-33.3567,1592586634135
5.6,mww,green,"200 km ENE of Levuka, Fiji",0,2020-06-19,-178.9159,-17.4265,1592561276035
5.4,mww,green,south of the Kermadec Islands,0,2020-06-18,-178.5667,-33.5856,1592527131523
5.2,mb,,south of the Kermadec Islands,0,2020-06-18,-178.6183,-33.4318,1592508855230
5.3,mb,green,south of the Kermadec Islands,0,2020-06-18,-178.0116,-33.4107,1592507512800
5.5,mb,green,south of the Kermadec Islands,0,2020-06-18,-177.9183,-33.2565,1592496699955
5.5,mb,green,south of the Kermadec Islands,0,2020-06-18,-177.9703,-33.1561,1592492775598
7.4,mww,green,south of the Kermadec Islands,1,2020-06-18,-177.8571,-33.2927,1592484593844
5.1,mb,,"134 km SE of Pangai, Tonga",0,2020-06-18,-173.5312,-20.7545,1592480620128
5.6,mww,green,"128 km W of Hihifo, Tonga",0,2020-06-17,-174.979,-16.1358,1592375058242
5.1,mb,,"130 km SE of Pangai, Tonga",0,2020-06-13,-173.5632,-20.7288,1592028443619
5.4,mww,green,"85 km SW of Alianza Cristiana, Peru",0,2020-06-07,-76.9635,-4.038,1591525879221
5.0,mww,,south of the Fiji Islands,0,2020-06-06,-179.4919,-22.1424,1591428120525
5.3,mww,,"120 km SSW of ‘Ohonua, Tonga",0,2020-06-05,-175.5604,-22.2596,1591337976149
6.0,mww,green,south of the Fiji Islands,0,2020-06-03,-176.7113,-24.6746,1591176695257
5.8,mww,green,,0,2020-05-31,-176.6033,-23.9036,1590967543545
5.0,mww,,south of the Kermadec Islands,0,2020-05-29,-178.5968,-32.0505,1590783291171
5.0,mb,,Fiji region,0,2020-05-29,-179.0612,-21.7867,1590733409897
5.8,mww,green,Kermadec Islands region,0,2020-05-28,-174.8333,-27.7116,1590659206142
6.0,mww,green,"111 km SSE of ‘Ohonua, Tonga",0,2020-05-28,-174.4196,-22.2146,1590650325146
5.4,mww,green,southern East Pacific Rise,0,2020-05-26,-116.109,-24.535,1590546792096
5.1,mww,,"25 km E of Hihifo, Tonga",0,2020-05-20,-173.5557,-15.9802,1589982405962
5.0,mww,,"33 km NW of Nuquí, Colombia",0,2020-05-19,-77.5001,5.913,1589872740003
5.0,mb,,Kermadec Islands region,0,2020-05-18,-176.3942,-29.964,1589788817212
5.3,mww,,"123 km N of Neiafu, Tonga",0,2020-05-16,-174.1508,-17.5465,1589634673126
5.2,mww,,Kermadec Islands region,0,2020-05-15,-176.4449,-29.9668,1589555935554
5.6,mww,green,"98 km ENE of Hihifo, Tonga",0,2020-05-15,-172.8909,-15.7814,1589555156324
5.7,mww,green,"87 km ENE of Hihifo, Tonga",0,2020-05-15,-173.0811,-15.582,1589554161256
5.1,mww,,Fiji region,0,2020-05-15,-179.3138,-21.6572,1589539844808
5.7,mww,green,southeast of Easter Island,0,2020-05-14,-102.8976,-35.7864,1589435721140
5.2,mww,,"147 km WNW of Haveluloto, Tonga",0,2020-05-13,-176.5834,-20.7929,1589400636575
5.0,mb,,"37 km WNW of Paramonga, Peru",0,2020-05-12,-78.1705,-10.5939,1589296234181
5.3,mww,,"47 km NE of Moyobamba, Peru",0,2020-05-06,-76.6878,-5.7102,1588812550475
5.4,mww,green,"125 km NE of Hihifo, Tonga",0,2020-05-05,-172.8753,-15.2519,1588720839569
5.3,mww,,Pacific-Antarctic Ridge,0,2020-05-04,-141.9,-56.8282,1588637352278
5.1,mb,,"104 km E of ‘Ohonua, Tonga",0,2020-05-03,-173.9595,-21.5198,1588519510693
5.1,mb,,Easter Island region,0,2020-05-03,-113.5658,-22.3381,1588512928708
5.0,mb,,"Kermadec Islands, New Zealand",0,2020-04-30,-177.8689,-30.335,1588298624644
5.2,mb,,"107 km ESE of Hihifo, Tonga",0,2020-04-27,-172.9005,-16.3874,1588032823203
5.3,mww,green,South Pacific Ocean,0,2020-04-24,-126.5612,-19.8074,1587706916435
5.0,mww,,"120 km ESE of Neiafu, Tonga",0,2020-04-22,-172.932,-19.0671,1587597570540
5.5,mww,green,"100 km SW of ‘Ohonua, Tonga",0,2020-04-22,-175.4957,-22.0797,1587594685788
5.0,mb,,Pacific-Antarctic Ridge,0,2020-04-19,-142.7644,-56.2751,1587314816870
5.0,mww,,"Kermadec Islands, New Zealand",0,2020-04-18,-177.6631,-30.416,1587244147949
5.3,mww,,"93 km NNE of Hihifo, Tonga",0,2020-04-15,-173.3807,-15.2081,1586934303775
6.0,mww,green,Kermadec Islands region,0,2020-04-13,-176.3478,-30.3889,1586826407913
5.0,mb,,south of the Fiji Islands,0,2020-04-11,-176.5348,-24.2993,1586644425704
5.2,mww,,"129 km SE of Neiafu, Tonga",0,2020-04-11,-173.0467,-19.4108,1586629362271
5.0,mb,,"Kermadec Islands, New Zealand",0,2020-04-09,-177.0275,-30.6448,1586448473239
5.0,mb,,southeast of Easter Island,0,2020-04-09,-103.8884,-35.8656,1586429632419
5.5,mww,green,"167 km SSE of Alo, Wallis and Futuna",0,2020-04-08,-177.5486,-15.7188,1586340152491
5.2,mb,,"95 km NE of Hihifo, Tonga",0,2020-04-07,-173.2623,-15.2669,1586259126029
5.0,mb,,"55 km SW of Vaini, Tonga",0,2020-04-06,-175.5576,-21.5415,1586196121677
5.1,mww,,"113 km SE of Neiafu, Tonga",0,2020-04-04,-173.2517,-19.4019,1585992258396
5.3,mww,green,Pacific-Antarctic Ridge,0,2020-04-01,-136.2801,-54.364,1585722744802
5.2,mww,,"298 km W of Puerto Chacabuco, Chile",0,2020-04-01,-76.6302,-45.5913,1585714161850
5.2,mww,green,"30 km ESE of Pimampiro, Ecuador",0,2020-03-30,-77.6885,0.2895,1585559345891
5.1,mb,,"288 km S of ‘Ohonua, Tonga",0,2020-03-29,-174.5171,-23.9069,1585488827704
5.0,mb,,"246 km S of ‘Ohonua, Tonga",0,2020-03-24,-174.7415,-23.5487,1585035517882
5.1,mww,,"Off the coast of Aisen, Chile",0,2020-03-23,-78.9908,-44.478,1584985572125
6.1,mww,green,central East Pacific Rise,0,2020-03-22,-104.9519,-4.6744,1584916684810
5.0,mb,,"199 km WSW of Hihifo, Tonga",0,2020-03-22,-175.4458,-16.799,1584916454473
5.0,mww,green,south of the Kermadec Islands,0,2020-03-19,-179.0472,-34.2105,1584668170804
6.0,mww,green,"171 km E of Hihifo, Tonga",0,2020-03-17,-172.1911,-16.0252,1584461182370
5.0,mb,,"32 km ESE of San Lorenzo de Esmeraldas, Ecuador",0,2020-03-15,-78.5752,1.1616,1584330808778
