Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.0,mww,,"64 km NNE of San Felipe, Chile",0,2018-08-31,-70.4787,-32.2062,1535721901350
5.2,mww,,"26 km NNW of La Serena, Chile",0,2018-08-28,-71.3635,-29.6839,1535431900320
5.0,mwr,,"32 km NW of Coquimbo, Chile",0,2018-08-27,-71.5452,-29.7178,1535361364740
7.1,mww,green,"136 km W of Iñapari, Peru",0,2018-08-24,-70.8284,-11.0355,1535101448250
5.0,mwr,,"57 km E of Chuquitira, Peru",0,2018-08-23,-69.5081,-17.2288,1535017442940
5.8,mww,green,"35 km E of Carúpano, Venezuela",0,2018-08-22,-62.9288,10.6593,1534944468490
7.3,mww,yellow,"40 km ENE of Carúpano, Venezuela",1,2018-08-21,-62.9019,10.7731,1534887107600
5.3,mb,,"43 km E of Carúpano, Venezuela",0,2018-08-21,-62.8522,10.6575,1534887100270
5.3,mww,green,"3 km NW of Cepitá, Colombia",0,2018-08-07,-72.9952,6.7814,1533657239180
5.2,mwr,,"105 km NE of Iquique, Chile",0,2018-08-03,-69.358,-19.6189,1533344544440
5.1,mww,,"47 km ENE of Calama, Chile",0,2018-07-21,-68.502,-22.2794,1532183943580
5.6,mww,green,"22 km ESE of Suncho Corral, Argentina",0,2018-07-20,-63.2284,-28.027,1532082296410
5.1,mb,,"23 km ENE of Colombia, Colombia",0,2018-07-19,-74.5982,3.4257,1531978774580
5.0,mb,,central Mid-Atlantic Ridge,0,2018-07-02,-38.1366,8.1105,1530582606490
5.5,mww,green,central Mid-Atlantic Ridge,0,2018-06-25,-31.302,3.1336,1529923962420
5.2,mww,,"44 km WNW of Güiria, Venezuela",0,2018-06-22,-62.6732,10.7414,1529718880710
5.6,mww,green,"74 km W of San Antonio de los Cobres, Argentina",0,2018-06-21,-67.0505,-24.267,1529597283320
5.0,mb,,central Mid-Atlantic Ridge,0,2018-06-16,-28.3279,0.9349,1529164287350
5.5,mww,green,central Mid-Atlantic Ridge,0,2018-06-14,-26.1264,0.8541,1528999935660
5.1,mb,,central Mid-Atlantic Ridge,0,2018-06-02,-26.5562,0.9549,1527994816680
5.2,mww,,"56 km SSW of Cañete, Chile",0,2018-06-02,-73.7068,-38.2459,1527920239850
5.0,mww,,"24 km NNW of Albardón, Argentina",0,2018-05-28,-68.6076,-31.2281,1527541175400
5.6,mww,green,central Mid-Atlantic Ridge,0,2018-05-24,-29.54,0.8174,1527203507170
5.7,mww,green,central Mid-Atlantic Ridge,0,2018-05-23,-36.2376,7.4407,1527054283810
5.0,mb,,"21 km NNW of El Pedregal, Peru",0,2018-05-11,-72.2548,-16.1811,1526064509810
5.0,mb,,"56 km W of San Antonio de los Cobres, Argentina",0,2018-05-10,-66.8762,-24.2078,1526001584450
5.2,mww,,"92 km WNW of Santa Cruz, Chile",0,2018-05-05,-72.268,-34.2685,1525574660030
5.0,mww,,"114 km N of Calama, Chile",0,2018-04-17,-68.8527,-21.4208,1523972764530
6.2,mww,green,"56 km SW of Ovalle, Chile",0,2018-04-10,-71.5292,-31.0258,1523355574370
5.5,mww,green,"49 km WSW of Iquique, Chile",0,2018-04-05,-70.5855,-20.381,1522926730600
5.0,mb,,"26 km SSE of Boyuibe, Bolivia",0,2018-04-02,-63.2242,-20.6609,1522676942670
6.8,mww,green,"38 km SE of Boyuibe, Bolivia",0,2018-04-02,-63.0058,-20.6588,1522676434840
5.6,mww,green,"29 km NNW of El Hoyo, Argentina",0,2018-03-25,-63.3697,-26.7926,1521988115270
5.6,mww,green,northern Mid-Atlantic Ridge,0,2018-03-23,-44.5694,12.6529,1521790829010
5.0,mww,,"80 km NW of Mendoza, Argentina",0,2018-03-19,-69.4389,-32.3782,1521463877120
5.0,mww,,"118 km SW of Curahuara de Carangas, Bolivia",0,2018-03-17,-69.0857,-18.7405,1521318861010
5.1,mww,,"56 km NE of Oxapampa, Peru",0,2018-03-13,-74.9846,-10.2699,1520962503940
5.1,mww,,"167 km E of Iquique, Chile",0,2018-03-04,-68.5636,-20.4241,1520180191250
5.4,mww,,"8 km WSW of Yacuiba, Bolivia",0,2018-03-01,-63.7515,-22.0513,1519965735390
5.4,mww,,"76 km SW of Atico, Peru",0,2018-02-10,-74.1634,-16.6587,1518322269680
5.6,mww,green,"34 km WNW of Lebu, Chile",0,2018-02-08,-73.9794,-37.4387,1518124764820
5.1,mww,,"145 km WNW of Coquimbo, Chile",0,2018-02-07,-72.6041,-29.247,1518006978080
5.2,mww,,"64 km WSW of Calingasta, Argentina",0,2018-02-01,-70.0399,-31.5621,1517526834150
5.5,mww,green,"27 km WSW of Atiquipa, Peru",0,2018-01-30,-74.6096,-15.8497,1517322232870
5.4,mww,,"22 km NW of Albardón, Argentina",0,2018-01-28,-68.6683,-31.2729,1517183594020
5.1,mww,,"88 km NW of Vinchina, Argentina",0,2018-01-28,-68.9024,-28.2506,1517134286890
5.0,mww,,"34 km WNW of Lebu, Chile",0,2018-01-26,-73.9807,-37.4468,1516973226750
5.3,mww,,"120 km E of Iquique, Chile",0,2018-01-24,-68.9998,-20.3342,1516779965320
5.0,mb,,,0,2018-01-22,-32.8788,5.6337,1516649998120
5.0,mb,,"41 km N of Santa Rosa, Peru",0,2018-01-21,-74.9176,-10.5469,1516582406900
5.0,mb,,"38 km SSW of Acarí, Peru",0,2018-01-21,-74.7467,-15.7426,1516516856980
6.3,mww,green,"100 km ESE of Arica, Chile",0,2018-01-20,-69.4445,-18.8806,1516496802710
5.2,mww,,"118 km WSW of Vallenar, Chile",0,2018-01-20,-71.9104,-28.9219,1516447874690
5.3,mb,,"24 km W of Vinchos, Peru",0,2018-01-18,-74.578,-13.229,1516324299030
7.1,mww,green,"37 km W of Atiquipa, Peru",1,2018-01-14,-74.7092,-15.7675,1515921525540
5.2,mww,,"122 km NE of Iquique, Chile",0,2017-12-30,-69.4283,-19.3429,1514622051530
5.4,mww,green,"64 km NNE of Taltal, Chile",0,2017-12-27,-70.2061,-24.8871,1514433292010
5.4,mww,green,central Mid-Atlantic Ridge,0,2017-12-16,-27.7217,0.9329,1513435079880
5.0,mb,,"9 km E of Tacna, Peru",0,2017-12-15,-70.1616,-18.0298,1513347249750
5.5,mww,green,"110 km WNW of Iquique, Chile",0,2017-12-11,-71.0591,-19.7083,1513018856850
5.3,mww,,central Mid-Atlantic Ridge,0,2017-12-03,-40.642,9.8662,1512319828040
5.1,mb,,central Mid-Atlantic Ridge,0,2017-11-21,-40.5329,9.4273,1511276176790
5.0,mww,,"113 km ENE of Iquique, Chile",0,2017-11-17,-69.1529,-19.8197,1510937146220
5.0,mwr,,"72 km W of San Antonio de los Cobres, Argentina",0,2017-11-08,-67.0178,-24.3377,1510173607490
5.5,mww,green,"67 km SE of Saint David’s, Grenada",0,2017-11-05,-61.1784,11.6719,1509894024360
5.4,mww,green,"27 km NE of Santa Rosa, Peru",0,2017-10-30,-74.6931,-10.756,1509383526590
5.0,mww,,"16 km WNW of Pullo, Peru",0,2017-10-21,-73.9744,-15.1643,1508636228260
5.2,mb,,central Mid-Atlantic Ridge,0,2017-10-19,-35.7032,7.4006,1508451807610
5.1,mwr,,"34 km NNE of Cubará, Colombia",0,2017-10-14,-71.9426,7.2692,1507970143800
5.5,mww,green,"45 km SSW of Serrezuela, Argentina",0,2017-10-12,-65.6186,-30.9939,1507834749030
6.3,mww,green,"58 km E of Arica, Chile",0,2017-10-10,-69.7526,-18.5715,1507617141170
5.0,mb,,northern Mid-Atlantic Ridge,0,2017-10-08,-41.3479,10.6525,1507472053890
5.5,mww,green,central Mid-Atlantic Ridge,0,2017-10-05,-25.5089,0.9559,1507255428320
5.5,mww,green,"42 km ENE of Calama, Chile",0,2017-10-05,-68.5172,-22.3793,1507191096970
5.7,mww,green,North Atlantic Ocean,0,2017-10-03,-49.3322,13.4587,1507063144740
5.1,mww,,"8 km NE of El Playón, Colombia",0,2017-09-30,-73.148,7.5275,1506821725240
5.0,mww,,"60 km SSW of San José de Jáchal, Argentina",0,2017-09-23,-68.9583,-30.7504,1506187553160
5.3,mww,,"21 km ENE of Chiguata, Peru",0,2017-09-20,-71.2327,-16.293,1505885170090
5.9,mww,green,"93 km WSW of Illapel, Chile",0,2017-09-18,-72.1261,-31.8216,1505742417650
5.2,mww,,"58 km WNW of Abra Pampa, Argentina",0,2017-09-09,-66.1912,-22.4613,1504958621220
5.2,mww,green,"92 km SSE of Arica, Chile",0,2017-09-04,-70.0097,-19.2621,1504562119000
5.1,mww,green,"79 km W of Coquimbo, Chile",0,2017-08-15,-72.1624,-30.0161,1502823801910
5.8,mww,green,"41 km ENE of Santa Rosa, Peru",0,2017-08-13,-74.5662,-10.7214,1502643084050
5.2,mww,,"93 km WNW of Iquique, Chile",0,2017-08-12,-71.0217,-20.0278,1502553568640
5.8,mww,green,"85 km WSW of Coquimbo, Chile",0,2017-08-12,-72.1598,-30.2412,1502542453590
5.0,mww,,"21 km E of Tinogasta, Argentina",0,2017-08-11,-67.3529,-28.0917,1502495830100
5.6,mww,green,"18 km ESE of Atico, Peru",0,2017-08-11,-73.4744,-16.2986,1502487909400
5.1,mb,,"36 km ENE of Güicán, Colombia",0,2017-08-08,-72.0903,6.5362,1502225022230
5.3,mww,,"47 km WNW of Vallenar, Chile",0,2017-08-02,-71.236,-28.4912,1501704209810
5.4,mww,green,"8 km NNE of Chicureo Abajo, Chile",0,2017-08-02,-70.6255,-33.2117,1501658113700
5.3,mww,,North Atlantic Ocean,0,2017-08-01,-49.344,13.4905,1501632972150
5.6,mww,green,"71 km WNW of Vinchina, Argentina",0,2017-08-01,-68.8943,-28.545,1501568036430
5.1,mb,,South Sandwich Islands region,0,2017-07-30,-27.8952,-54.5524,1501433065780
6.0,mww,green,North Atlantic Ocean,0,2017-07-27,-49.3259,13.396,1501178004610
5.0,mww,,"96 km ESE of Antofagasta, Chile",0,2017-07-26,-69.5353,-24.0109,1501063861770
5.3,mww,,"142 km NE of Tocopilla, Chile",0,2017-07-22,-69.2364,-21.1751,1500704989660
5.2,mww,,"128 km E of Antofagasta, Chile",0,2017-07-19,-69.1604,-23.873,1500506547900
6.4,mww,green,"22 km S of Atico, Peru",0,2017-07-17,-73.6357,-16.4161,1500343519750
5.4,mww,,"85 km W of San Antonio, Chile",0,2017-07-14,-72.5179,-33.7234,1500033629810
5.6,mww,green,"77 km W of Constitución, Chile",0,2017-07-12,-73.265,-35.3911,1499850497520
5.9,mww,green,"86 km WSW of Constitución, Chile",0,2017-07-04,-73.3356,-35.5047,1499184358900
5.1,mb,,"8 km NNE of Lejanías, Colombia",0,2017-07-02,-73.9848,3.5937,1499023588710
5.4,mww,,"76 km NNE of Calama, Chile",0,2017-07-02,-68.5987,-21.8389,1499010778410
5.1,mww,,"17 km WSW of Ovalle, Chile",0,2017-06-26,-71.3624,-30.6642,1498488291190
5.7,mww,green,"14 km NE of Cahuacho, Peru",0,2017-06-24,-73.3855,-15.4141,1498320554320
5.0,mww,,"17 km SE of Pucón, Chile",0,2017-06-23,-71.8027,-39.3845,1498212052200
5.0,mwr,,"66 km W of San Antonio de los Cobres, Argentina",0,2017-06-21,-66.9686,-24.146,1498102880660
5.7,mww,green,"57 km WNW of Illapel, Chile",0,2017-06-11,-71.76,-31.5003,1497235406840
5.1,mb,,"18 km SW of Villa Yapacaní, Bolivia",0,2017-06-11,-63.9347,-17.5365,1497187106370
5.3,mww,green,"40 km W of San Pedro de Atacama, Chile",0,2017-06-06,-68.5964,-22.9376,1496770507980
5.1,mww,,"66 km NNE of Calama, Chile",0,2017-06-03,-68.6933,-21.8985,1496528505110
5.9,mww,green,"60 km ENE of Los Ángeles, Chile",0,2017-05-29,-71.6896,-37.3446,1496069873860
5.0,mb,,"79 km W of Villa General Roca, Argentina",0,2017-05-18,-67.2938,-32.6542,1495151142630
5.4,mww,,"25 km WSW of Cotaruse, Peru",0,2017-05-16,-73.4098,-14.5332,1494954545960
5.7,mww,green,"164 km ESE of Iquique, Chile",0,2017-05-14,-68.711,-20.8287,1494791065160
5.2,mww,,"39 km WNW of Valparaíso, Chile",0,2017-05-13,-72.0307,-32.9281,1494694485950
5.1,mww,,"80 km S of Atico, Peru",0,2017-05-06,-73.4773,-16.9194,1494100334580
5.3,mww,,"28 km SE of San Fernando, Peru",0,2017-05-03,-74.3591,-8.5791,1493864938360
5.1,mww,,"21 km ENE of Atico, Peru",0,2017-05-03,-73.4438,-16.1192,1493815368000
5.1,mww,,"17 km SW of Maca, Peru",0,2017-04-30,-71.8941,-15.7425,1493558950010
5.0,mww,,"88 km WNW of Iquique, Chile",0,2017-04-30,-70.9694,-20.0189,1493544961700
5.1,mww,,"36 km WSW of Valparaíso, Chile",0,2017-04-28,-71.9616,-33.2157,1493430362230
5.3,mww,,"40 km SW of Valparaíso, Chile",0,2017-04-28,-71.9578,-33.2794,1493401309010
5.8,mww,green,"18 km WSW of Valparaíso, Chile",0,2017-04-28,-71.7998,-33.1297,1493395557030
5.4,mww,,"44 km WSW of Valparaíso, Chile",0,2017-04-28,-72.0479,-33.2323,1493395113930
5.1,mww,,"47 km WSW of Valparaíso, Chile",0,2017-04-28,-72.0798,-33.2401,1493394581520
5.9,mww,green,"37 km WSW of Valparaíso, Chile",0,2017-04-28,-71.9694,-33.219,1493393406310
5.1,mww,,"39 km SW of Valparaíso, Chile",0,2017-04-27,-71.9563,-33.2652,1493269762920
5.4,mww,,"101 km NE of Iquique, Chile",0,2017-04-26,-69.3496,-19.7031,1493230352360
5.2,mww,,"39 km WSW of Valparaíso, Chile",0,2017-04-24,-72.0279,-33.1437,1493084583950
5.0,mb,,"39 km WSW of Valparaíso, Chile",0,2017-04-24,-72.0384,-33.1354,1493071111750
5.4,mb,,"35 km WNW of Valparaíso, Chile",0,2017-04-24,-71.9844,-32.9309,1493070384100
5.2,mb,,"41 km W of Valparaíso, Chile",0,2017-04-24,-72.0724,-32.9722,1493070363570
6.9,mww,yellow,"40 km W of Valparaíso, Chile",1,2017-04-24,-72.0617,-33.0375,1493069910820
5.6,mww,green,"45 km W of Valparaíso, Chile",0,2017-04-23,-72.1154,-33.0147,1492976410740
6.0,mww,green,"37 km W of Valparaíso, Chile",0,2017-04-22,-72.0296,-33.0354,1492914967830
5.1,mwr,,"19 km W of La Puerta de San José, Argentina",0,2017-04-20,-67.214,-27.5238,1492723467290
5.0,mwr,,"96 km NE of Calama, Chile",0,2017-04-17,-68.3456,-21.774,1492480123360
6.3,mww,green,"62 km SE of San Pedro de Atacama, Chile",0,2017-04-15,-67.7225,-23.2653,1492244383390
5.3,mww,,"27 km ESE of Calama, Chile",0,2017-04-14,-68.6594,-22.5109,1492193003760
5.4,mww,,"55 km SW of Ovalle, Chile",0,2017-04-12,-71.5482,-31.0061,1492054972180
5.1,mww,,"37 km SE of Copiapó, Chile",0,2017-04-11,-70.0672,-27.6127,1491917984800
5.1,mww,,"96 km SW of Islay (Matarani), Peru",0,2017-04-06,-72.6095,-17.7187,1491498921320
5.2,mb,,South Atlantic Ocean,0,2017-04-04,-48.404,-53.19,1491341026110
5.2,mww,,"33 km WSW of Ovalle, Chile",0,2017-03-31,-71.4941,-30.7579,1490985879610
5.1,mb,,central Mid-Atlantic Ridge,0,2017-03-27,-32.9615,6.084,1490649969240
5.0,mwr,,"Maule - Bio-Bio border region, Chile",0,2017-03-26,-71.741,-36.2378,1490583812320
5.1,mww,,"108 km NNE of Calama, Chile",0,2017-03-21,-68.4588,-21.5765,1490108519240
5.2,mb,,"17 km NNW of Ubalá, Colombia",0,2017-03-16,-72.6021,4.8928,1489678690600
5.1,mww,,"55 km W of San Antonio de los Cobres, Argentina",0,2017-03-16,-66.8574,-24.1491,1489651685730
5.1,mww,,"26 km NW of Ovalle, Chile",0,2017-03-13,-71.3954,-30.4321,1489417556000
5.2,mww,green,"64 km N of Coro, Venezuela",0,2017-03-10,-69.5658,11.9771,1489153600400
5.2,mww,,"84 km W of Ovalle, Chile",0,2017-03-10,-72.0795,-30.5797,1489126940770
5.0,mww,,"91 km WSW of Vallenar, Chile",0,2017-02-26,-71.5883,-28.9602,1488099556670
5.2,mww,,"136 km NE of Iquique, Chile",0,2017-02-24,-69.0941,-19.4876,1487989884480
6.5,mww,green,"41 km E of Padilla, Bolivia",0,2017-02-21,-63.9047,-19.2814,1487686144320
5.1,mww,,"85 km E of Lagunas, Peru",0,2017-02-20,-74.9088,-5.1484,1487576710440
6.4,mww,green,"52 km NW of San Antonio de los Cobres, Argentina",0,2017-02-18,-66.6592,-23.8613,1487419817970
5.4,mww,,"77 km WSW of Coquimbo, Chile",0,2017-02-16,-72.1093,-30.1677,1487228525500
5.4,mww,,"51 km NW of San Antonio de los Cobres, Argentina",0,2017-02-14,-66.6097,-23.8415,1487065112330
5.1,mww,,"96 km NW of Vallenar, Chile",0,2017-02-12,-71.3402,-27.8715,1486916471430
5.2,mww,,"82 km NW of Manaure, Colombia",0,2017-02-12,-72.9907,12.2926,1486891946520
5.5,mww,green,"16 km ENE of Colombia, Colombia",0,2017-02-06,-74.6715,3.4493,1486386165140
5.4,mww,,"85 km WSW of Mendoza, Argentina",0,2017-02-02,-69.7164,-33.0883,1486083146450
5.8,mww,green,"90 km SSE of Tocopilla, Chile",0,2017-01-11,-69.8033,-22.821,1484171898410
5.1,mww,,"57 km WNW of San Antonio de los Cobres, Argentina",0,2017-01-07,-66.8595,-24.0511,1483837482710
5.8,mww,green,"77 km NNE of San Pedro de Atacama, Chile",0,2017-01-06,-67.795,-22.3176,1483684235500
5.5,mww,green,"76 km WSW of Quellón, Chile",0,2017-01-03,-74.5017,-43.3527,1483478347540
5.2,mww,,"43 km NW of Iquique, Chile",0,2017-01-03,-70.4091,-19.9071,1483450912400
5.2,mwr,,"68 km WSW of Quellón, Chile",0,2016-12-25,-74.4433,-43.2565,1482706474100
5.6,mb,green,"80 km WSW of Quellón, Chile",0,2016-12-25,-74.4771,-43.481,1482676333310
7.6,mww,yellow,"41 km SW of Quellón, Chile",1,2016-12-25,-73.9413,-43.4064,1482675747010
5.1,mww,,"160 km ENE of Iquique, Chile",0,2016-12-25,-68.6624,-19.877,1482674493190
6.4,mww,green,"186 km NW of Iñapari, Peru",0,2016-12-18,-70.9698,-9.9738,1482067810680
5.2,mwr,,"44 km WNW of Ovalle, Chile",0,2016-12-16,-71.6189,-30.4233,1481929903220
5.0,mww,,"65 km NE of San Martín, Argentina",0,2016-12-11,-68.062,-30.9721,1481511418960
5.2,mwr,,"60 km W of Illapel, Chile",0,2016-12-08,-71.798,-31.548,1481229756000
5.9,mww,green,"24 km SW of Scarborough, Trinidad and Tobago",0,2016-12-06,-60.9005,11.0316,1481060540760
5.0,mww,,"99 km W of El Aguilar, Argentina",0,2016-12-05,-66.656,-23.185,1480961164000
6.2,mww,green,"22 km SW of Vilavila, Peru",0,2016-12-01,-70.827,-15.3122,1480632026610
5.0,mb,,central Mid-Atlantic Ridge,0,2016-11-25,-32.1017,3.7902,1480127945640
6.4,mww,green,"7 km NNW of Pocito, Argentina",0,2016-11-20,-68.6259,-31.6226,1479675464000
5.7,mwr,green,"33 km N of Chilecito, Argentina",0,2016-11-13,-67.4565,-28.8647,1479045661680
5.3,mww,green,"26 km ESE of Tinogasta, Argentina",0,2016-11-12,-67.3071,-28.1225,1478998911370
5.2,mb,,"22 km S of San Fernando, Peru",0,2016-11-11,-74.5069,-8.6006,1478875984400
5.1,mb,,"25 km SSW of El Hoyo, Argentina",0,2016-11-08,-63.3108,-27.2512,1478647820880
6.0,mww,green,"42 km WNW of Talcahuano, Chile",0,2016-11-07,-73.5603,-36.5776,1478580945900
6.3,mww,green,"21 km SE of Curicó, Chile",0,2016-11-04,-71.0457,-35.0945,1478276444440
5.1,mww,,"45 km E of Calama, Chile",0,2016-10-31,-68.4858,-22.3901,1477892670640
5.0,mww,,"33 km E of Colombia, Colombia",0,2016-10-30,-74.5019,3.4027,1477879558040
5.6,mww,green,"34 km ENE of Colombia, Colombia",0,2016-10-30,-74.4951,3.4466,1477873211640
5.3,mww,,"27 km NNE of Taltal, Chile",0,2016-10-30,-70.3654,-25.1833,1477802981530
5.2,mww,,"94 km WSW of San Antonio, Chile",0,2016-10-29,-72.5856,-33.8433,1477778499300
6.0,mww,green,"88 km WSW of San Antonio, Chile",0,2016-10-27,-72.5321,-33.7771,1477600375790
5.0,mww,,"103 km NW of Copiapó, Chile",0,2016-10-25,-71.0692,-26.7009,1477379900090
5.6,mww,green,northern Mid-Atlantic Ridge,0,2016-10-19,-44.8777,13.3118,1476922166500
5.0,mb,,"24 km SSW of Palma Sola, Argentina",0,2016-10-16,-64.37,-24.19,1476608600000
5.5,mwb,green,central Mid-Atlantic Ridge,0,2016-10-05,-34.3336,7.1427,1475700819660
5.3,mb,,"23 km SE of Yuyapichis, Peru",0,2016-10-05,-74.8533,-9.7981,1475683574170
5.1,mww,,"117 km NNE of Calama, Chile",0,2016-09-24,-68.3542,-21.5363,1474748838750
5.0,mb,,South Sandwich Islands region,0,2016-09-24,-30.6209,-54.8232,1474703421980
5.0,mb,,South Sandwich Islands region,0,2016-09-23,-30.6992,-54.9151,1474680775990
5.1,mb,,South Sandwich Islands region,0,2016-09-21,-30.4973,-54.8097,1474442387810
5.2,mb,,South Sandwich Islands region,0,2016-09-20,-30.5158,-54.7913,1474416353890
5.0,mwr,,"73 km S of San Pedro de Atacama, Chile",0,2016-09-20,-68.1828,-23.5762,1474377882870
5.0,mb,,"11 km S of Ilabaya, Peru",0,2016-09-20,-70.4927,-17.5239,1474347921030
5.3,mb,,South Sandwich Islands region,0,2016-09-16,-30.9715,-54.6725,1474027479700
5.6,mww,green,"70 km W of Salsacate, Argentina",0,2016-09-08,-65.8254,-31.3775,1473379424950
5.0,mww,,"79 km NNE of Calama, Chile",0,2016-09-07,-68.622,-21.799,1473302044000
5.3,mww,,"121 km E of Iquique, Chile",0,2016-09-07,-69.0053,-20.0451,1473278603450
5.0,mww,,"124 km SW of Uyuni, Bolivia",0,2016-09-06,-67.6974,-21.2264,1473147465860
5.4,mww,green,"50 km NNW of Constitución, Chile",0,2016-08-30,-72.555,-34.8956,1472544549290
5.3,mb,,South Georgia Island region,0,2016-08-20,-31.4802,-54.8688,1471692439000
5.4,mb,,South Georgia Island region,0,2016-08-20,-31.5455,-54.9178,1471691874220
5.3,mwr,,"26 km W of Islay (Matarani), Peru",0,2016-08-19,-72.349,-17.0241,1471600150810
5.1,mb,,,0,2016-08-19,-31.2877,-54.9669,1471593293920
5.0,mb,,South Sandwich Islands region,0,2016-08-19,-30.1907,-54.7446,1471592524330
5.1,mww,,"111 km WNW of Iquique, Chile",0,2016-08-16,-71.0971,-19.7581,1471371452230
5.4,mww,,"25 km ESE of Calama, Chile",0,2016-08-15,-68.6772,-22.5053,1471316318270
5.5,mwb,green,"11 km SW of Tapay, Peru",0,2016-08-14,-72.0092,-15.6542,1471229940840
5.0,mwr,,"102 km E of Iquique, Chile",0,2016-08-14,-69.1698,-20.2005,1471181322520
5.0,mwr,,"46 km W of Illapel, Chile",0,2016-08-08,-71.6537,-31.5865,1470659072820
5.4,mwc,,northern Mid-Atlantic Ridge,0,2016-08-05,-45.1055,14.6093,1470419371220
6.2,mww,green,"49 km WSW of La Quiaca, Argentina",0,2016-08-04,-66.0078,-22.3343,1470320112930
5.4,mww,green,"134 km SSE of San Pedro de Atacama, Chile",0,2016-07-27,-67.7928,-24.065,1469601828580
6.1,mww,green,"54 km WNW of Diego de Almagro, Chile",0,2016-07-25,-70.5111,-26.1067,1469467610210
5.7,mwb,green,central Mid-Atlantic Ridge,0,2016-07-24,-28.9702,0.915,1469369451040
5.0,mb,,"119 km ENE of San Pedro de Atacama, Chile",0,2016-07-23,-67.1718,-22.4116,1469312277370
5.8,mww,green,"69 km WSW of Coquimbo, Chile",0,2016-07-19,-71.9722,-30.2523,1468905520260
5.0,mwr,,"67 km SW of Coquimbo, Chile",0,2016-07-18,-71.8616,-30.3561,1468832383390
5.2,mwr,,"Near the coast of Coquimbo, Chile",0,2016-07-17,-71.7935,-30.7537,1468810730040
5.1,mb,,"44 km NNE of Monteagudo, Bolivia",0,2016-07-14,-63.8598,-19.4114,1468531516890
5.1,mww,,"83 km W of Iquique, Chile",0,2016-07-04,-70.9463,-20.19,1467685743180
5.0,mww,,"28 km SW of Illapel, Chile",0,2016-06-27,-71.4198,-31.7806,1467031873180
5.5,mww,green,"96 km NE of Diego de Almagro, Chile",0,2016-06-24,-69.3417,-25.7705,1466803759020
5.1,mww,,"47 km W of Ovalle, Chile",0,2016-06-21,-71.6921,-30.6352,1466567680610
5.7,mww,green,"85 km W of San Antonio de los Cobres, Argentina",0,2016-06-18,-67.1526,-24.1467,1466270986460
5.4,mww,green,"21 km SW of Coquimbo, Chile",0,2016-06-06,-71.5238,-30.069,1465219319190
5.5,mww,green,"15 km SW of Coquimbo, Chile",0,2016-06-06,-71.4636,-30.0433,1465218962220
5.1,mww,,"147 km NE of Iquique, Chile",0,2016-06-05,-69.0325,-19.4083,1465139133750
5.8,mww,green,"84 km NW of Coquimbo, Chile",0,2016-06-05,-71.8594,-29.3424,1465105871550
5.1,mww,,"22 km SW of Achanizo, Peru",0,2016-06-05,-74.1037,-15.9573,1465099625560
5.0,mb,,northern Mid-Atlantic Ridge,0,2016-05-29,-40.9912,10.6119,1464501518890
5.2,mb,,central Mid-Atlantic Ridge,0,2016-05-28,-35.9291,7.3926,1464410610890
5.0,mww,,"21 km W of Campo Verde, Peru",0,2016-05-27,-74.9983,-8.4546,1464343248350
5.0,mww,,"132 km NE of San Pedro de Atacama, Chile",0,2016-05-22,-67.3269,-22.0311,1463974992910
5.3,mww,green,"44 km NNE of Bermejo, Bolivia",0,2016-05-22,-64.2278,-22.3467,1463919642780
5.1,mww,,"46 km W of Ovalle, Chile",0,2016-05-22,-71.6884,-30.6111,1463917629110
5.1,mww,,"46 km SSW of Andalgalá, Argentina",0,2016-05-19,-66.4687,-27.9805,1463689542140
5.2,mww,,"65 km WSW of San Antonio de los Cobres, Argentina",0,2016-05-18,-66.9305,-24.3941,1463582942940
5.4,mww,,"53 km W of Ovalle, Chile",0,2016-05-11,-71.7475,-30.663,1462972294020
5.1,mb,,"48 km WNW of San Antonio de los Cobres, Argentina",0,2016-04-27,-66.782,-24.1304,1461752030260
